Sus_Jaccard:
(58, 0.6131386861313869)
(50, 0.40707964601769914)
(109, 0.22879177377892032)
(53, 0.215962441314554)
(75, 0.19696969696969696)
(51, 0.18930041152263374)
(164, 0.17898832684824903)
(97, 0.17333333333333334)
(91, 0.17289719626168223)
(99, 0.17289719626168223)
(127, 0.17289719626168223)
(128, 0.17289719626168223)
(136, 0.17289719626168223)
(90, 0.17073170731707318)
(52, 0.17037037037037037)
(161, 0.14741035856573706)
(162, 0.128)
(126, 0.12552891396332863)
(166, 0.12289156626506025)
(63, 0.12244897959183673)
(81, 0.1223529411764706)
(118, 0.12091503267973856)
(124, 0.12091503267973856)
(141, 0.12091503267973856)
(158, 0.12091503267973856)
(159, 0.12091503267973856)
(171, 0.12091503267973856)
(133, 0.11209068010075567)
(135, 0.11209068010075567)
(79, 0.1111111111111111)
(104, 0.10306406685236769)
(165, 0.10266159695817491)
(167, 0.09166666666666666)
(120, 0.09090909090909091)
(160, 0.09090909090909091)
(138, 0.07772795216741404)
(119, 0.07755102040816327)
(168, 0.061611374407582936)
(148, 0.056400506970849175)
(163, 0.056400506970849175)
(169, 0.056400506970849175)
(56, 0.0)
(61, 0.0)
(72, 0.0)
(73, 0.0)
(93, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(58, 0.7749921743319681)
(50, 0.5827923043280072)
(109, 0.47832183075720086)
(127, 0.40153690248589985)
(53, 0.39661488976905146)
(75, 0.3658435576675209)
(126, 0.3543005983107122)
(51, 0.3447845769380963)
(133, 0.33479946251563136)
(135, 0.33479946251563136)
(164, 0.33331583138622967)
(52, 0.3236308394751147)
(91, 0.30814080547607636)
(97, 0.30814080547607636)
(99, 0.30814080547607636)
(128, 0.30814080547607636)
(136, 0.30814080547607636)
(90, 0.3019149143748752)
(81, 0.27982884345369813)
(166, 0.2784226082942016)
(161, 0.2780226525595203)
(118, 0.24608767460032874)
(124, 0.24608767460032874)
(141, 0.24608767460032874)
(158, 0.24608767460032874)
(159, 0.24608767460032874)
(171, 0.24608767460032874)
(162, 0.24416101433241683)
(148, 0.23748790910454615)
(160, 0.23748790910454615)
(163, 0.23748790910454615)
(165, 0.23748790910454615)
(167, 0.23748790910454615)
(168, 0.23748790910454615)
(169, 0.23748790910454615)
(63, 0.23316844654752497)
(104, 0.22383991539958098)
(138, 0.21925514900897167)
(79, 0.20127776667454672)
(120, 0.1778129773822179)
(119, 0.15224378524085072)
(56, 0)
(61, 0)
(72, 0.0)
(73, 0.0)
(93, 0)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(109, 88.80263157894737)
(127, 88.6953947368421)
(126, 88.59210526315789)
(133, 88.53618421052632)
(135, 88.53618421052632)
(141, 88.08092105263158)
(148, 88.0203947368421)
(158, 88.0203947368421)
(159, 88.0203947368421)
(160, 88.0203947368421)
(161, 88.0203947368421)
(162, 88.0203947368421)
(163, 88.0203947368421)
(164, 88.0203947368421)
(165, 88.0203947368421)
(166, 88.0203947368421)
(167, 88.0203947368421)
(168, 88.0203947368421)
(169, 88.0203947368421)
(171, 88.0203947368421)
(58, 83.96842105263158)
(75, 51.88486842105263)
(81, 51.77894736842105)
(138, 51.61842105263158)
(50, 45.98421052631579)
(53, 45.91842105263158)
(51, 45.89868421052632)
(52, 45.88092105263158)
(91, 36.91776315789474)
(97, 36.91776315789474)
(99, 36.91776315789474)
(128, 36.91776315789474)
(136, 36.91776315789474)
(118, 36.857236842105266)
(124, 36.857236842105266)
(90, 36.839473684210525)
(104, 36.82236842105263)
(63, 29.897368421052633)
(119, 18.897368421052633)
(79, 15.963815789473685)
(120, 10.978947368421053)
(56, 0.0)
(61, 0.0)
(93, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)
(72, -0.009210526315789473)
(73, -0.026973684210526316)

