Sus_Jaccard:
(169, 0.7931034482758621)
(63, 0.3791208791208791)
(93, 0.2802547770700637)
(90, 0.25882352941176473)
(61, 0.23875432525951557)
(104, 0.18571428571428572)
(91, 0.1732283464566929)
(126, 0.1461864406779661)
(168, 0.1402439024390244)
(99, 0.1317365269461078)
(119, 0.1301775147928994)
(72, 0.1201923076923077)
(75, 0.1201923076923077)
(81, 0.11737089201877934)
(128, 0.11737089201877934)
(134, 0.11737089201877934)
(163, 0.11682242990654206)
(127, 0.10602409638554217)
(159, 0.10267857142857142)
(73, 0.1)
(58, 0.09395973154362416)
(164, 0.09395973154362416)
(118, 0.08771929824561403)
(124, 0.08503401360544217)
(141, 0.08503401360544217)
(158, 0.08503401360544217)
(171, 0.08503401360544217)
(56, 0.07987220447284345)
(133, 0.07787810383747178)
(53, 0.07482993197278912)
(165, 0.07327586206896551)
(135, 0.06656580937972768)
(138, 0.06656580937972768)
(162, 0.06222222222222222)
(52, 0.056338028169014086)
(148, 0.043726235741444866)
(160, 0.043726235741444866)
(161, 0.043726235741444866)
(166, 0.043726235741444866)
(167, 0.043726235741444866)
(51, 0.03636363636363636)
(120, 0.021505376344086023)
(50, 0.017391304347826087)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(169, 0.8905635565617213)
(63, 0.6157279262148819)
(61, 0.4886249331128279)
(93, 0.46104271653874973)
(90, 0.43989004123282005)
(104, 0.38856747510998385)
(126, 0.3823433544315451)
(91, 0.3500341281832122)
(99, 0.30133452373157177)
(133, 0.27906648641044624)
(127, 0.2682228838518002)
(168, 0.25489556962103005)
(119, 0.23978290648587322)
(72, 0.23501389443217038)
(75, 0.23501389443217038)
(81, 0.23151125593417152)
(128, 0.23151125593417152)
(134, 0.23151125593417152)
(163, 0.23082933617327037)
(135, 0.21003882171294175)
(138, 0.21003882171294175)
(73, 0.20969199574628955)
(141, 0.20910819147380352)
(148, 0.20910819147380352)
(158, 0.20910819147380352)
(159, 0.20910819147380352)
(160, 0.20910819147380352)
(161, 0.20910819147380352)
(162, 0.20910819147380352)
(164, 0.20910819147380352)
(165, 0.20910819147380352)
(166, 0.20910819147380352)
(167, 0.20910819147380352)
(171, 0.20910819147380352)
(58, 0.1984502019946254)
(118, 0.19386836247528783)
(124, 0.19034674690672024)
(56, 0.18350137520115908)
(53, 0.1403696239590397)
(52, 0.1070096471873504)
(51, 0.07178425360775541)
(120, 0.04721921646498856)
(50, 0.034752402342845795)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(169, 68.98831168831168)
(63, 68.92662337662338)
(61, 68.85714285714286)
(104, 68.74805194805195)
(126, 68.73831168831168)
(133, 68.46948051948051)
(141, 68.02012987012986)
(148, 68.02012987012986)
(158, 68.02012987012986)
(159, 68.02012987012986)
(160, 68.02012987012986)
(161, 68.02012987012986)
(162, 68.02012987012986)
(163, 68.02012987012986)
(164, 68.02012987012986)
(165, 68.02012987012986)
(166, 68.02012987012986)
(167, 68.02012987012986)
(168, 68.02012987012986)
(171, 68.02012987012986)
(93, 43.94285714285714)
(90, 43.93441558441558)
(91, 43.87987012987013)
(99, 43.827922077922075)
(127, 43.775324675324676)
(135, 43.615584415584415)
(138, 43.615584415584415)
(72, 24.90974025974026)
(75, 24.90974025974026)
(81, 24.906493506493508)
(128, 24.906493506493508)
(134, 24.906493506493508)
(73, 24.882467532467533)
(58, 24.866883116883116)
(118, 24.85974025974026)
(124, 24.853896103896105)
(56, 24.84155844155844)
(119, 22.892207792207792)
(53, 10.949350649350649)
(52, 7.952597402597402)
(51, 3.9733766233766232)
(120, 1.9844155844155844)
(50, 1.9701298701298702)
(112, 0.0)
(122, 0.0)
(172, 0.0)

