Sus_Jaccard:
(63, 1.0)
(169, 1.0)
(93, 0.2887323943661972)
(90, 0.24431818181818182)
(61, 0.19858156028368795)
(91, 0.1875)
(104, 0.1605351170568562)
(126, 0.14317673378076062)
(99, 0.12312312312312312)
(127, 0.11510791366906475)
(72, 0.1062992125984252)
(73, 0.1062992125984252)
(165, 0.08487084870848709)
(133, 0.08465011286681716)
(162, 0.08333333333333333)
(75, 0.07881773399014778)
(118, 0.07876712328767123)
(124, 0.07876712328767123)
(128, 0.07876712328767123)
(141, 0.07876712328767123)
(158, 0.07876712328767123)
(159, 0.07876712328767123)
(171, 0.07876712328767123)
(135, 0.07835325365205843)
(138, 0.07772795216741404)
(81, 0.07692307692307693)
(134, 0.07692307692307693)
(119, 0.06756756756756757)
(163, 0.06382978723404255)
(167, 0.061946902654867256)
(120, 0.06140350877192982)
(160, 0.06140350877192982)
(58, 0.056338028169014086)
(164, 0.055900621118012424)
(53, 0.05521472392638037)
(56, 0.04938271604938271)
(148, 0.04752851711026616)
(161, 0.04752851711026616)
(166, 0.04752851711026616)
(168, 0.04752851711026616)
(97, 0.045454545454545456)
(109, 0.044585987261146494)
(79, 0.044444444444444446)
(136, 0.0440251572327044)
(50, 0.03361344537815126)
(52, 0.023148148148148147)
(51, 0.011494252873563218)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(63, 1.0)
(169, 1.0)
(93, 0.45555555555555555)
(90, 0.41376769291923177)
(61, 0.3987305585249865)
(91, 0.3662628449839275)
(104, 0.3601706290453457)
(126, 0.3539208087099719)
(133, 0.2909469244842041)
(127, 0.28065856617824936)
(99, 0.27379003095061294)
(135, 0.2509502519348769)
(138, 0.23624164222061242)
(141, 0.21801036009847366)
(148, 0.21801036009847366)
(158, 0.21801036009847366)
(159, 0.21801036009847366)
(160, 0.21801036009847366)
(161, 0.21801036009847366)
(162, 0.21801036009847366)
(163, 0.21801036009847366)
(164, 0.21801036009847366)
(165, 0.21801036009847366)
(166, 0.21801036009847366)
(167, 0.21801036009847366)
(168, 0.21801036009847366)
(171, 0.21801036009847366)
(72, 0.217219856411465)
(73, 0.217219856411465)
(118, 0.17143187827498388)
(124, 0.17143187827498388)
(128, 0.17143187827498388)
(75, 0.1539600717839002)
(81, 0.15135480634892867)
(134, 0.15135480634892867)
(119, 0.13608276348795434)
(58, 0.12316805742712016)
(120, 0.1191759143062248)
(56, 0.1134923043411054)
(53, 0.10551786871689886)
(97, 0.08716019289105664)
(109, 0.08567860859069464)
(79, 0.08528028654224418)
(136, 0.08473185457363235)
(50, 0.06666666666666667)
(52, 0.04778184825674966)
(51, 0.022979399584857042)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(63, 75.0)
(169, 75.0)
(133, 74.47131681877444)
(141, 74.02020860495436)
(148, 74.02020860495436)
(158, 74.02020860495436)
(159, 74.02020860495436)
(160, 74.02020860495436)
(161, 74.02020860495436)
(162, 74.02020860495436)
(163, 74.02020860495436)
(164, 74.02020860495436)
(165, 74.02020860495436)
(166, 74.02020860495436)
(167, 74.02020860495436)
(168, 74.02020860495436)
(171, 74.02020860495436)
(104, 63.767275097783575)
(126, 63.75749674054759)
(135, 58.55801825293351)
(61, 55.86505867014342)
(127, 51.62255541069101)
(138, 51.61277705345502)
(90, 47.882007822685786)
(91, 47.882007822685786)
(93, 40.95632333767927)
(99, 40.83181225554107)
(72, 26.883311603650586)
(73, 26.883311603650586)
(118, 22.858539765319428)
(124, 22.858539765319428)
(128, 22.858539765319428)
(75, 15.916558018252934)
(81, 15.91329856584094)
(134, 15.91329856584094)
(58, 15.863754889178619)
(56, 15.83767926988266)
(119, 14.904172099087353)
(53, 11.886571056062582)
(120, 6.97457627118644)
(97, 6.948500651890482)
(109, 6.946544980443286)
(136, 6.945241199478487)
(79, 5.960886571056062)
(52, 4.908083441981747)
(50, 3.971316818774446)
(51, 1.9354628422425033)
(112, 0.0)
(122, 0.0)
(172, 0.0)

