Sus_Jaccard:
(50, 1.0)
(58, 0.4375)
(72, 0.3349282296650718)
(75, 0.3349282296650718)
(104, 0.330188679245283)
(81, 0.32710280373831774)
(126, 0.32710280373831774)
(128, 0.32710280373831774)
(134, 0.32710280373831774)
(163, 0.31390134529147984)
(169, 0.3068181818181818)
(63, 0.2961165048543689)
(119, 0.26804123711340205)
(73, 0.24822695035460993)
(168, 0.234375)
(61, 0.23411371237458195)
(164, 0.22727272727272727)
(165, 0.22727272727272727)
(162, 0.22270742358078602)
(118, 0.21212121212121213)
(56, 0.21084337349397592)
(124, 0.20648967551622419)
(141, 0.20648967551622419)
(158, 0.20648967551622419)
(159, 0.20648967551622419)
(171, 0.20648967551622419)
(166, 0.14006514657980457)
(167, 0.10091743119266056)
(120, 0.1)
(160, 0.1)
(133, 0.07900677200902935)
(148, 0.044359949302915085)
(161, 0.044359949302915085)
(51, 0.0)
(52, 0.0)
(53, 0.0)
(90, 0.0)
(91, 0.0)
(93, 0.0)
(99, 0.0)
(112, 0.0)
(122, 0.0)
(127, 0.0)
(172, 0.0)

Sus_Ochiai:
(50, 1.0)
(58, 0.6614378277661477)
(72, 0.5787298416921939)
(75, 0.5787298416921939)
(104, 0.5746204653902287)
(81, 0.5719290198427753)
(126, 0.5719290198427753)
(128, 0.5719290198427753)
(134, 0.5719290198427753)
(163, 0.560268993690959)
(63, 0.5194547261049863)
(73, 0.4982237954520136)
(61, 0.48385298632392665)
(169, 0.4810702354423639)
(164, 0.4767312946227961)
(165, 0.4767312946227961)
(119, 0.46848748060169065)
(118, 0.4605661864718383)
(56, 0.45917684337733744)
(124, 0.45441135055830656)
(141, 0.45441135055830656)
(158, 0.45441135055830656)
(159, 0.45441135055830656)
(171, 0.45441135055830656)
(168, 0.43198548144199655)
(162, 0.4206409104095845)
(166, 0.30714285714285716)
(133, 0.28108143305638195)
(148, 0.2106180175172938)
(160, 0.2106180175172938)
(161, 0.2106180175172938)
(167, 0.2106180175172938)
(120, 0.18410202992625907)
(51, 0.0)
(52, 0.0)
(53, 0.0)
(90, 0.0)
(91, 0.0)
(93, 0)
(99, 0.0)
(112, 0)
(122, 0.0)
(127, 0.0)
(172, 0)

Sus_Op2:
(50, 70.0)
(58, 69.94152046783626)
(72, 69.909681611436)
(75, 69.909681611436)
(104, 69.90773229369721)
(81, 69.90643274853801)
(126, 69.90643274853801)
(128, 69.90643274853801)
(134, 69.90643274853801)
(163, 69.90058479532163)
(73, 69.86224821312541)
(63, 69.85964912280701)
(61, 69.85120207927226)
(164, 69.84535412605588)
(165, 69.84535412605588)
(118, 69.83105912930475)
(56, 69.82975958414555)
(124, 69.82521117608837)
(141, 69.82521117608837)
(158, 69.82521117608837)
(159, 69.82521117608837)
(171, 69.82521117608837)
(133, 69.46978557504873)
(148, 69.02014294996751)
(160, 69.02014294996751)
(161, 69.02014294996751)
(162, 69.02014294996751)
(166, 69.02014294996751)
(167, 69.02014294996751)
(168, 69.02014294996751)
(169, 69.02014294996751)
(119, 51.91942820012996)
(120, 10.974009096816115)
(90, 0.0)
(93, 0.0)
(99, 0.0)
(112, 0.0)
(122, 0.0)
(127, 0.0)
(172, 0.0)
(51, -0.028589993502274202)
(52, -0.04808317089018843)
(53, -0.05977907732293697)
(91, -0.08122157244964262)

