Sus_Jaccard:
(93, 1.0)
(104, 1.0)
(109, 0.14285714285714285)
(63, 0.08333333333333333)
(75, 0.0759493670886076)
(81, 0.0759493670886076)
(126, 0.0759493670886076)
(128, 0.0759493670886076)
(134, 0.0759493670886076)
(163, 0.06936416184971098)
(72, 0.06535947712418301)
(53, 0.05660377358490566)
(167, 0.05660377358490566)
(120, 0.05555555555555555)
(124, 0.05555555555555555)
(160, 0.05555555555555555)
(61, 0.053497942386831275)
(118, 0.051094890510948905)
(119, 0.050724637681159424)
(165, 0.05019305019305019)
(141, 0.04946996466431095)
(158, 0.04946996466431095)
(159, 0.04946996466431095)
(171, 0.04946996466431095)
(168, 0.04697986577181208)
(73, 0.04524886877828054)
(164, 0.04365079365079365)
(56, 0.043478260869565216)
(58, 0.04316546762589928)
(99, 0.042704626334519574)
(51, 0.034482758620689655)
(127, 0.034482758620689655)
(90, 0.03389830508474576)
(50, 0.03333333333333333)
(161, 0.03164556962025317)
(166, 0.025179856115107913)
(91, 0.01639344262295082)
(133, 0.01580135440180587)
(136, 0.014388489208633094)
(52, 0.011363636363636364)
(148, 0.008871989860583017)
(162, 0.008871989860583017)
(169, 0.008871989860583017)
(135, 0.0026954177897574125)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(93, 1.0)
(104, 1.0)
(109, 0.3779644730092272)
(75, 0.25677629550654774)
(81, 0.25677629550654774)
(126, 0.25677629550654774)
(128, 0.25677629550654774)
(134, 0.25677629550654774)
(163, 0.24525573579398632)
(63, 0.2316027779265504)
(118, 0.2260417893022193)
(61, 0.2233426431418161)
(124, 0.22241844497323274)
(141, 0.22241844497323274)
(158, 0.22241844497323274)
(159, 0.22241844497323274)
(171, 0.22241844497323274)
(72, 0.2189489404922193)
(165, 0.21630645583290958)
(56, 0.19375010511618798)
(58, 0.19304683562633607)
(99, 0.1920061442949277)
(164, 0.18630692324771156)
(127, 0.18569533817705186)
(73, 0.181428752857415)
(119, 0.16345506187300654)
(53, 0.16198477414681164)
(168, 0.1569964564056898)
(133, 0.12570343830542532)
(167, 0.12371791482634838)
(120, 0.12227087189088336)
(160, 0.12227087189088336)
(166, 0.1136447497744243)
(161, 0.10947447024610965)
(90, 0.10286889997472794)
(148, 0.09419124089098209)
(162, 0.09419124089098209)
(169, 0.09419124089098209)
(51, 0.07881104062391006)
(50, 0.07715167498104596)
(91, 0.06988565578146122)
(136, 0.047431200545124896)
(52, 0.0399520862275621)
(135, 0.019783564706223267)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(93, 14.0)
(104, 14.0)
(63, 13.84514106583072)
(118, 13.836990595611285)
(124, 13.831347962382445)
(128, 13.831347962382445)
(141, 13.831347962382445)
(158, 13.831347962382445)
(159, 13.831347962382445)
(171, 13.831347962382445)
(75, 13.8)
(127, 13.75423197492163)
(126, 13.697805642633229)
(133, 13.453291536050157)
(148, 13.019435736677115)
(160, 13.019435736677115)
(161, 13.019435736677115)
(162, 13.019435736677115)
(163, 13.019435736677115)
(164, 13.019435736677115)
(165, 13.019435736677115)
(166, 13.019435736677115)
(167, 13.019435736677115)
(168, 13.019435736677115)
(169, 13.019435736677115)
(61, 12.856426332288402)
(81, 11.909717868338557)
(134, 11.909717868338557)
(56, 11.835736677115987)
(58, 11.83448275862069)
(99, 11.832601880877743)
(72, 9.912852664576803)
(73, 9.870219435736677)
(119, 7.878996865203762)
(53, 7.864576802507837)
(90, 3.9347962382445143)
(91, 3.8557993730407523)
(120, 2.9749216300940438)
(51, 2.916614420062696)
(109, 2.0)
(50, 1.9711598746081505)
(136, 1.921630094043887)
(52, 1.8890282131661442)
(135, 1.5435736677115988)
(112, 0.0)
(122, 0.0)
(172, 0.0)

