Sus_Jaccard:
(51, 0.45)
(58, 0.288)
(164, 0.27692307692307694)
(72, 0.18857142857142858)
(75, 0.18857142857142858)
(104, 0.1853932584269663)
(81, 0.18333333333333332)
(126, 0.18333333333333332)
(128, 0.18333333333333332)
(134, 0.18333333333333332)
(63, 0.18235294117647058)
(163, 0.1736842105263158)
(119, 0.15723270440251572)
(168, 0.15625)
(162, 0.13471502590673576)
(73, 0.13095238095238096)
(56, 0.127208480565371)
(61, 0.12595419847328243)
(165, 0.12177121771217712)
(118, 0.10927152317880795)
(124, 0.10927152317880795)
(141, 0.10927152317880795)
(158, 0.10927152317880795)
(159, 0.10927152317880795)
(171, 0.10927152317880795)
(167, 0.09333333333333334)
(120, 0.09210526315789473)
(160, 0.09210526315789473)
(169, 0.07407407407407407)
(166, 0.06418918918918919)
(133, 0.040632054176072234)
(148, 0.022813688212927757)
(161, 0.022813688212927757)
(97, 0.01948051948051948)
(99, 0.009966777408637873)
(127, 0.0070921985815602835)
(135, 0.004838709677419355)
(138, 0.004838709677419355)
(50, 0.0)
(52, 0.0)
(53, 0.0)
(79, 0.0)
(90, 0.0)
(91, 0.0)
(93, 0.0)
(109, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(51, 0.6708203932499369)
(58, 0.5366563145999496)
(164, 0.5262348115842175)
(72, 0.4193710684146629)
(75, 0.4193710684146629)
(104, 0.41576092031014994)
(81, 0.4134053154015559)
(126, 0.4134053154015559)
(128, 0.4134053154015559)
(134, 0.4134053154015559)
(63, 0.40222445448345356)
(163, 0.40219983326992187)
(56, 0.3566629789666584)
(73, 0.3485483377884629)
(119, 0.34249789021949434)
(61, 0.34175337130066)
(168, 0.3413466335496002)
(165, 0.33596597197983935)
(162, 0.3203292174136482)
(118, 0.3180732125814321)
(124, 0.3180732125814321)
(141, 0.3180732125814321)
(158, 0.3180732125814321)
(159, 0.3180732125814321)
(171, 0.3180732125814321)
(133, 0.20157394220501873)
(166, 0.18958337436159572)
(167, 0.17201561551404668)
(120, 0.1701758234142103)
(160, 0.1701758234142103)
(148, 0.15104200810677723)
(161, 0.15104200810677723)
(169, 0.15104200810677723)
(97, 0.045454545454545456)
(99, 0.030542361089076306)
(127, 0.025318484177091666)
(135, 0.020637208585324904)
(138, 0.020637208585324904)
(50, 0.0)
(52, 0.0)
(53, 0.0)
(79, 0)
(90, 0.0)
(91, 0.0)
(93, 0)
(109, 0.0)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(51, 35.97202797202797)
(58, 35.94342021614749)
(164, 35.94024157660521)
(56, 35.84297520661157)
(133, 35.459631277813095)
(141, 35.01970756516211)
(148, 35.01970756516211)
(158, 35.01970756516211)
(159, 35.01970756516211)
(160, 35.01970756516211)
(161, 35.01970756516211)
(162, 35.01970756516211)
(163, 35.01970756516211)
(165, 35.01970756516211)
(166, 35.01970756516211)
(167, 35.01970756516211)
(168, 35.01970756516211)
(169, 35.01970756516211)
(171, 35.01970756516211)
(72, 32.91163382072473)
(75, 32.91163382072473)
(104, 32.909726636999366)
(81, 32.908455181182454)
(126, 32.908455181182454)
(128, 32.908455181182454)
(134, 32.908455181182454)
(63, 32.86458995549905)
(73, 32.86268277177368)
(61, 32.85632549268913)
(118, 32.83089637635092)
(124, 32.83089637635092)
(119, 24.92180546726001)
(120, 6.974570883661793)
(97, 2.9249841068022886)
(99, 2.831532104259377)
(127, 2.753973299427845)
(135, 2.6287349014621744)
(138, 2.6287349014621744)
(50, 0.0)
(79, 0.0)
(90, 0.0)
(93, 0.0)
(109, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)
(52, -0.04704386522568341)
(53, -0.05848696757787667)
(91, -0.0775588048315321)

