Sus_Jaccard:
(104, 1.0)
(93, 0.14285714285714285)
(109, 0.14285714285714285)
(75, 0.0759493670886076)
(81, 0.0759493670886076)
(126, 0.0759493670886076)
(134, 0.0759493670886076)
(63, 0.07142857142857142)
(163, 0.06818181818181818)
(72, 0.06535947712418301)
(53, 0.05660377358490566)
(167, 0.05660377358490566)
(120, 0.05555555555555555)
(124, 0.05555555555555555)
(160, 0.05555555555555555)
(118, 0.051094890510948905)
(119, 0.050724637681159424)
(165, 0.05019305019305019)
(141, 0.04946996466431095)
(158, 0.04946996466431095)
(159, 0.04946996466431095)
(171, 0.04946996466431095)
(168, 0.04697986577181208)
(73, 0.04524886877828054)
(164, 0.04330708661417323)
(56, 0.04316546762589928)
(58, 0.04285714285714286)
(61, 0.0411522633744856)
(51, 0.034482758620689655)
(50, 0.03333333333333333)
(161, 0.03164556962025317)
(166, 0.017985611510791366)
(128, 0.01580135440180587)
(99, 0.014388489208633094)
(127, 0.014388489208633094)
(136, 0.014388489208633094)
(52, 0.011111111111111112)
(148, 0.008871989860583017)
(162, 0.008871989860583017)
(169, 0.008871989860583017)
(135, 0.0026954177897574125)
(90, 0.0)
(91, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(104, 1.0)
(93, 0.3779644730092272)
(109, 0.3779644730092272)
(75, 0.25677629550654774)
(81, 0.25677629550654774)
(126, 0.25677629550654774)
(134, 0.25677629550654774)
(163, 0.24313226954193232)
(118, 0.2260417893022193)
(124, 0.22241844497323274)
(141, 0.22241844497323274)
(158, 0.22241844497323274)
(159, 0.22241844497323274)
(171, 0.22241844497323274)
(72, 0.2189489404922193)
(165, 0.21630645583290958)
(56, 0.19304683562633607)
(58, 0.19235116909125044)
(164, 0.18556318006609931)
(63, 0.18394180184548975)
(73, 0.181428752857415)
(61, 0.17287692604876953)
(119, 0.16345506187300654)
(53, 0.16198477414681164)
(168, 0.1569964564056898)
(128, 0.12570343830542532)
(167, 0.12371791482634838)
(120, 0.12227087189088336)
(160, 0.12227087189088336)
(161, 0.10947447024610965)
(148, 0.09419124089098209)
(162, 0.09419124089098209)
(166, 0.09419124089098209)
(169, 0.09419124089098209)
(51, 0.07881104062391006)
(50, 0.07715167498104596)
(99, 0.047431200545124896)
(127, 0.047431200545124896)
(136, 0.047431200545124896)
(52, 0.039730743326450574)
(135, 0.019783564706223267)
(90, 0.0)
(91, 0.0)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(104, 14.0)
(118, 13.836990595611285)
(124, 13.831347962382445)
(141, 13.831347962382445)
(158, 13.831347962382445)
(159, 13.831347962382445)
(171, 13.831347962382445)
(75, 13.8)
(126, 13.697805642633229)
(128, 13.453291536050157)
(148, 13.019435736677115)
(160, 13.019435736677115)
(161, 13.019435736677115)
(162, 13.019435736677115)
(163, 13.019435736677115)
(164, 13.019435736677115)
(165, 13.019435736677115)
(166, 13.019435736677115)
(167, 13.019435736677115)
(168, 13.019435736677115)
(169, 13.019435736677115)
(81, 11.909717868338557)
(134, 11.909717868338557)
(56, 11.83448275862069)
(58, 11.833228840125392)
(72, 9.912852664576803)
(73, 9.870219435736677)
(63, 9.864576802507838)
(61, 9.856426332288402)
(119, 7.878996865203762)
(53, 7.864576802507837)
(120, 2.9749216300940438)
(51, 2.916614420062696)
(93, 2.0)
(109, 2.0)
(50, 1.9711598746081505)
(99, 1.921630094043887)
(127, 1.921630094043887)
(136, 1.921630094043887)
(52, 1.8877742946708465)
(135, 1.5435736677115988)
(90, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)
(91, -0.07899686520376176)

