Sus_Jaccard:
(52, 0.90625)
(58, 0.2636363636363636)
(164, 0.23577235772357724)
(97, 0.10204081632653061)
(56, 0.09965635738831616)
(72, 0.08333333333333333)
(75, 0.08333333333333333)
(63, 0.08247422680412371)
(104, 0.08187134502923976)
(81, 0.08092485549132948)
(126, 0.08092485549132948)
(128, 0.08092485549132948)
(134, 0.08092485549132948)
(163, 0.07650273224043716)
(167, 0.06349206349206349)
(119, 0.0625)
(120, 0.0625)
(124, 0.0625)
(160, 0.0625)
(162, 0.05913978494623656)
(73, 0.05785123966942149)
(165, 0.05555555555555555)
(61, 0.054901960784313725)
(168, 0.0547945205479452)
(118, 0.051094890510948905)
(99, 0.05102040816326531)
(141, 0.04946996466431095)
(158, 0.04946996466431095)
(159, 0.04946996466431095)
(171, 0.04946996466431095)
(166, 0.04642857142857143)
(127, 0.03712871287128713)
(133, 0.0327313769751693)
(135, 0.023734177215189875)
(138, 0.023734177215189875)
(169, 0.021739130434782608)
(148, 0.018377693282636248)
(161, 0.018377693282636248)
(50, 0.0)
(51, 0.0)
(53, 0.0)
(79, 0.0)
(90, 0.0)
(91, 0.0)
(93, 0.0)
(109, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(52, 0.9519716382329885)
(58, 0.5134553180524705)
(164, 0.48556395842728817)
(56, 0.31568395174337915)
(97, 0.2415274185412119)
(72, 0.210176096251821)
(75, 0.210176096251821)
(104, 0.2081453617075184)
(81, 0.2068237904939208)
(126, 0.2068237904939208)
(128, 0.2068237904939208)
(134, 0.2068237904939208)
(163, 0.2005738892714385)
(133, 0.1809181499329719)
(63, 0.17255045472496938)
(73, 0.17255045472496938)
(165, 0.16887091779279864)
(61, 0.16781215551988446)
(99, 0.16646128560692822)
(118, 0.16153965636282377)
(124, 0.15880407399252633)
(141, 0.15880407399252633)
(158, 0.15880407399252633)
(159, 0.15880407399252633)
(171, 0.15880407399252633)
(162, 0.15759377014184453)
(119, 0.15008340284214078)
(166, 0.1485738542868107)
(127, 0.1410457344418612)
(148, 0.13556435107592352)
(160, 0.13556435107592352)
(161, 0.13556435107592352)
(167, 0.13556435107592352)
(168, 0.13556435107592352)
(169, 0.13556435107592352)
(120, 0.11894020669001051)
(135, 0.11204642970860457)
(138, 0.11204642970860457)
(50, 0.0)
(51, 0.0)
(53, 0.0)
(79, 0)
(90, 0.0)
(91, 0.0)
(93, 0)
(109, 0.0)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(52, 28.998101265822786)
(58, 28.94873417721519)
(164, 28.940506329113923)
(56, 28.834177215189875)
(133, 28.457594936708862)
(141, 28.019620253164558)
(148, 28.019620253164558)
(158, 28.019620253164558)
(159, 28.019620253164558)
(160, 28.019620253164558)
(161, 28.019620253164558)
(162, 28.019620253164558)
(163, 28.019620253164558)
(165, 28.019620253164558)
(166, 28.019620253164558)
(167, 28.019620253164558)
(168, 28.019620253164558)
(169, 28.019620253164558)
(171, 28.019620253164558)
(97, 14.925316455696203)
(99, 14.832278481012658)
(127, 14.762658227848101)
(135, 14.618354430379746)
(138, 14.618354430379746)
(72, 13.912025316455697)
(75, 13.912025316455697)
(104, 13.910126582278481)
(81, 13.90886075949367)
(126, 13.90886075949367)
(128, 13.90886075949367)
(134, 13.90886075949367)
(63, 13.865189873417721)
(73, 13.865189873417721)
(61, 13.856962025316456)
(118, 13.844936708860759)
(124, 13.839240506329114)
(119, 8.927215189873417)
(120, 3.9778481012658227)
(50, 0.0)
(79, 0.0)
(90, 0.0)
(93, 0.0)
(109, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)
(51, -0.027848101265822784)
(53, -0.05822784810126582)
(91, -0.06962025316455696)

