Sus_Jaccard:
(104, 1.0)
(72, 0.07692307692307693)
(75, 0.07692307692307693)
(81, 0.07692307692307693)
(126, 0.07692307692307693)
(128, 0.07692307692307693)
(134, 0.07692307692307693)
(63, 0.07317073170731707)
(163, 0.06134969325153374)
(167, 0.058823529411764705)
(53, 0.057692307692307696)
(120, 0.057692307692307696)
(124, 0.057692307692307696)
(160, 0.057692307692307696)
(73, 0.0547945205479452)
(168, 0.047619047619047616)
(61, 0.04564315352697095)
(118, 0.04411764705882353)
(119, 0.04411764705882353)
(164, 0.044)
(56, 0.043795620437956206)
(58, 0.043478260869565216)
(165, 0.042801556420233464)
(141, 0.042704626334519574)
(158, 0.042704626334519574)
(159, 0.042704626334519574)
(171, 0.042704626334519574)
(51, 0.03571428571428571)
(50, 0.034482758620689655)
(166, 0.025362318840579712)
(161, 0.019230769230769232)
(133, 0.013544018058690745)
(52, 0.011627906976744186)
(148, 0.0076045627376425855)
(162, 0.0076045627376425855)
(169, 0.0076045627376425855)
(90, 0.0)
(91, 0.0)
(93, 0.0)
(99, 0.0)
(112, 0.0)
(122, 0.0)
(127, 0.0)
(172, 0.0)

Sus_Ochiai:
(104, 1.0)
(72, 0.2773500981126145)
(75, 0.2773500981126145)
(81, 0.2773500981126145)
(126, 0.2773500981126145)
(128, 0.2773500981126145)
(134, 0.2773500981126145)
(73, 0.23408229439226114)
(163, 0.22750787759664504)
(63, 0.21524880100025257)
(118, 0.21004201260420147)
(56, 0.20927403192454674)
(58, 0.20851441405707474)
(124, 0.20665097709548721)
(141, 0.20665097709548721)
(158, 0.20665097709548721)
(159, 0.20665097709548721)
(171, 0.20665097709548721)
(61, 0.20497289793748072)
(164, 0.20123447664776564)
(165, 0.19846415503393386)
(53, 0.17496355305594127)
(168, 0.16957555408902822)
(119, 0.15191090506255)
(167, 0.1336306209562122)
(120, 0.13206763594884358)
(160, 0.13206763594884358)
(166, 0.12275035917058151)
(133, 0.11637876979368163)
(148, 0.08720414403938946)
(161, 0.08720414403938946)
(162, 0.08720414403938946)
(169, 0.08720414403938946)
(51, 0.08512565307587486)
(50, 0.08333333333333333)
(52, 0.03333333333333333)
(90, 0.0)
(91, 0.0)
(93, 0)
(99, 0.0)
(112, 0)
(122, 0.0)
(127, 0.0)
(172, 0)

Sus_Op2:
(104, 12.0)
(72, 11.909830932999373)
(75, 11.909830932999373)
(81, 11.909830932999373)
(126, 11.909830932999373)
(128, 11.909830932999373)
(134, 11.909830932999373)
(73, 11.8703819661866)
(63, 11.84533500313087)
(118, 11.837194740137758)
(56, 11.835942391984972)
(58, 11.834690043832186)
(124, 11.83155917345022)
(141, 11.83155917345022)
(158, 11.83155917345022)
(159, 11.83155917345022)
(171, 11.83155917345022)
(133, 11.45272385723231)
(148, 11.01941139636819)
(160, 11.01941139636819)
(161, 11.01941139636819)
(162, 11.01941139636819)
(163, 11.01941139636819)
(164, 11.01941139636819)
(165, 11.01941139636819)
(166, 11.01941139636819)
(167, 11.01941139636819)
(168, 11.01941139636819)
(169, 11.01941139636819)
(61, 10.856606136505949)
(119, 6.879148403256105)
(53, 5.942391984971822)
(120, 2.9749530369442705)
(51, 1.9724483406386975)
(50, 1.971195992485911)
(52, 0.9536631183469004)
(90, 0.0)
(93, 0.0)
(99, 0.0)
(112, 0.0)
(122, 0.0)
(127, 0.0)
(172, 0.0)
(91, -0.07827175954915466)

